mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__coef0,param_classifier__degree,param_classifier__gamma,param_classifier__kernel,param_classifier__random_state,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,param_classifier__n_jobs,param_classifier__algorithm,param_classifier__leaf_size,param_classifier__metric,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,param_classifier__splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.5904606580734253,0.009601317606927381,0.05664894580841064,0.0007094149404443188,SVC(),0.001,1.0,4,0.01,linear,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.01, 'classifier__kernel': 'linear', 'classifier__random_state': 42}",0.2945945945945946,0.26756756756756755,0.3054054054054054,0.2945945945945946,0.32972972972972975,0.3081081081081081,0.2945945945945946,0.25675675675675674,0.27297297297297296,0.3216216216216216,0.2945945945945946,0.02212257505911474,2708
0.7664839506149292,0.011027624146534423,0.06292016506195068,0.000853969962079003,SVC(),0.001,1.0,4,0.01,poly,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly', 'classifier__random_state': 42}",0.11351351351351352,0.11081081081081082,0.11621621621621622,0.10540540540540541,0.10270270270270271,0.11081081081081082,0.10810810810810811,0.10540540540540541,0.11081081081081082,0.12162162162162163,0.11054054054054055,0.005330562952247574,3306
1.0221054553985596,0.01743925155904407,0.10325720310211181,0.012378457685737832,SVC(),0.001,1.0,4,0.01,rbf,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
1.5025415420532227,0.020772498489859983,0.11065094470977783,0.001508908302258571,SVC(),0.001,1.0,4,0.01,sigmoid,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.01, 'classifier__kernel': 'sigmoid', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
0.5878042697906494,0.007586050111947696,0.05671761035919189,0.0007560882993997706,SVC(),0.001,1.0,4,0.1,linear,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'linear', 'classifier__random_state': 42}",0.2945945945945946,0.26756756756756755,0.3054054054054054,0.2945945945945946,0.32972972972972975,0.3081081081081081,0.2945945945945946,0.25675675675675674,0.27297297297297296,0.3216216216216216,0.2945945945945946,0.02212257505911474,2708
0.654939842224121,0.00664408766498857,0.05855727195739746,0.0004536945818295502,SVC(),0.001,1.0,4,0.1,poly,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly', 'classifier__random_state': 42}",0.2945945945945946,0.27837837837837837,0.2810810810810811,0.2918918918918919,0.26756756756756755,0.26756756756756755,0.24864864864864866,0.25135135135135134,0.2594594594594595,0.2891891891891892,0.27297297297297296,0.01575932944552784,2854
1.0242485761642457,0.015949569237116917,0.10793392658233643,0.0179821390516843,SVC(),0.001,1.0,4,0.1,rbf,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
1.5128992557525636,0.019966151077948687,0.10905065536499023,0.0009022275877618361,SVC(),0.001,1.0,4,0.1,sigmoid,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'sigmoid', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
0.5902544260025024,0.00929444462096113,0.05687153339385986,0.0008675769789915306,SVC(),0.001,1.0,4,1,linear,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 1, 'classifier__kernel': 'linear', 'classifier__random_state': 42}",0.2945945945945946,0.26756756756756755,0.3054054054054054,0.2945945945945946,0.32972972972972975,0.3081081081081081,0.2945945945945946,0.25675675675675674,0.27297297297297296,0.3216216216216216,0.2945945945945946,0.02212257505911474,2708
0.5433529853820801,0.009589693516870496,0.05304133892059326,0.0009765861043764226,SVC(),0.001,1.0,4,1,poly,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 1, 'classifier__kernel': 'poly', 'classifier__random_state': 42}",0.5918918918918918,0.581081081081081,0.5972972972972973,0.5756756756756757,0.6054054054054054,0.6189189189189189,0.6081081081081081,0.6216216216216216,0.6243243243243243,0.6054054054054054,0.602972972972973,0.015733815759813932,1270
1.0417049169540404,0.02062973963753813,0.10961532592773438,0.01708715042928682,SVC(),0.001,1.0,4,1,rbf,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 1, 'classifier__kernel': 'rbf', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
